date,hors,u,v,ws,wd
2009111012,4,0.33,-3.78,3.79,174.99
2009111012,5,0.48,-4.68,4.71,174.1
2009111012,6,0.53,-5.31,5.34,174.29
2009111012,7,0.45,-5.46,5.47,175.3
2009111012,8,0.26,-5.27,5.27,177.12
2009111012,9,0.02,-5,5,179.74
2009111012,10,-0.24,-4.86,4.87,182.86
2009111012,11,-0.53,-4.8,4.83,186.36
2009111012,12,-0.86,-4.73,4.81,190.36
2009111012,13,-1.24,-4.55,4.72,195.19
2009111012,14,-1.64,-4.27,4.57,201.01
2009111012,15,-2.06,-3.88,4.4,207.96
2009111012,16,-2.48,-3.41,4.21,216.05
2009111012,17,-2.86,-2.88,4.06,224.78
2009111012,18,-3.16,-2.35,3.93,233.32
2009111012,19,-3.34,-1.85,3.82,240.98
2009111012,20,-3.45,-1.41,3.73,247.82
2009111012,21,-3.52,-1.01,3.66,253.95
2009111012,22,-3.57,-0.68,3.64,259.18
2009111012,23,-3.57,-0.46,3.6,262.69
2009111012,24,-3.45,-0.38,3.47,263.69
2009111012,25,-3.17,-0.47,3.2,261.62
2009111012,26,-2.77,-0.6,2.83,257.7
2009111012,27,-2.32,-0.65,2.41,254.27
2009111012,28,-1.87,-0.53,1.94,254.17
2009111012,29,-1.44,-0.39,1.49,255.01
2009111012,30,-1.03,-0.43,1.12,247.58
2009111012,31,-0.68,-0.79,1.04,220.74
2009111012,32,-0.5,-1.32,1.41,200.7
2009111012,33,-0.64,-1.79,1.9,199.67
2009111012,34,-1.18,-2,2.32,210.61
2009111012,35,-1.93,-1.82,2.65,226.65
2009111012,36,-2.62,-1.16,2.87,246.1
2009111012,37,-3.05,0,3.05,270.03
2009111012,38,-3.24,1.34,3.51,292.53
2009111012,39,-3.28,2.46,4.1,306.87
2009111012,40,-3.23,3.04,4.43,313.21
2009111012,41,-3.1,3.15,4.42,315.47
2009111012,42,-2.86,2.97,4.12,316.1
2009111012,43,-2.53,2.67,3.68,316.6
2009111012,44,-2.23,2.41,3.29,317.29
2009111012,45,-2.11,2.35,3.15,318.05
2009111012,46,-2.26,2.56,3.41,318.52
2009111012,47,-2.56,2.89,3.86,318.46
2009111012,48,-2.82,3.11,4.2,317.84
2009111100,1,-1.13,-4.09,4.25,195.47
2009111100,2,-1.52,-3.87,4.16,201.5
2009111100,3,-1.96,-3.53,4.04,208.99
2009111100,4,-2.4,-3.13,3.95,217.49
2009111100,5,-2.81,-2.73,3.92,225.86
2009111100,6,-3.14,-2.4,3.95,232.65
2009111100,7,-3.35,-2.17,3.99,237.03
2009111100,8,-3.49,-2,4.02,240.16
2009111100,9,-3.63,-1.8,4.05,243.63
2009111100,10,-3.81,-1.5,4.09,248.45
2009111100,11,-3.96,-1.15,4.12,253.85
2009111100,12,-3.98,-0.78,4.06,258.9
2009111100,13,-3.8,-0.47,3.83,262.96
2009111100,14,-3.42,-0.3,3.44,264.98
2009111100,15,-2.85,-0.37,2.87,262.67
2009111100,16,-2.11,-0.71,2.23,251.35
2009111100,17,-1.37,-1.21,1.83,228.65
2009111100,18,-0.78,-1.66,1.84,205.22
2009111100,19,-0.48,-1.94,2,194.03
2009111100,20,-0.49,-2.06,2.11,193.27
2009111100,21,-0.76,-2.09,2.22,200.09
2009111100,22,-1.28,-2.06,2.42,211.84
2009111100,23,-1.91,-1.83,2.64,226.13
2009111100,24,-2.51,-1.24,2.8,243.64
2009111100,25,-2.97,-0.21,2.98,265.95
2009111100,26,-3.25,1,3.4,287.03
2009111100,27,-3.35,2.02,3.91,301.08
2009111100,28,-3.25,2.59,4.16,308.55
2009111100,29,-3.02,2.84,4.15,313.21
2009111100,30,-2.73,2.99,4.05,317.56
2009111100,31,-2.45,3.19,4.02,322.51
2009111100,32,-2.22,3.34,4.01,326.35
2009111100,33,-2.13,3.28,3.91,327.04
2009111100,34,-2.19,2.91,3.64,323.06
2009111100,35,-2.35,2.42,3.37,315.86
2009111100,36,-2.52,2.07,3.26,309.32
2009111100,37,-2.63,2.03,3.32,307.66
2009111100,38,-2.61,2.18,3.4,309.9
2009111100,39,-2.42,2.33,3.36,313.91
2009111100,40,-2.05,2.32,3.09,318.56
2009111100,41,-1.57,2.13,2.65,323.6
2009111100,42,-1.13,1.82,2.14,328.13
2009111100,43,-0.83,1.42,1.65,329.7
2009111100,44,-0.77,1.09,1.33,324.94
2009111100,45,-1.02,0.99,1.42,314.25
2009111100,46,-1.61,1.23,2.03,307.33
2009111100,47,-2.36,1.7,2.91,305.71
2009111100,48,-3.03,2.24,3.76,306.42
2009111112,1,-3.38,-0.97,3.51,253.96
2009111112,2,-3.19,-1.05,3.36,251.78
2009111112,3,-2.88,-1.27,3.15,246.19
2009111112,4,-2.51,-1.58,2.97,237.76
2009111112,5,-2.1,-1.93,2.85,227.48
2009111112,6,-1.68,-2.25,2.81,216.77
2009111112,7,-1.29,-2.49,2.81,207.43
2009111112,8,-1.08,-2.59,2.81,202.55
2009111112,9,-1.2,-2.5,2.77,205.55
2009111112,10,-1.73,-2.17,2.77,218.68
2009111112,11,-2.46,-1.59,2.93,237.22
2009111112,12,-3.08,-0.78,3.18,255.83
2009111112,13,-3.37,0.22,3.37,273.7
2009111112,14,-3.4,1.24,3.62,290.11
2009111112,15,-3.34,2.11,3.95,302.33
2009111112,16,-3.3,2.67,4.25,308.98
2009111112,17,-3.24,2.93,4.37,312.11
2009111112,18,-3.04,2.92,4.21,313.82
2009111112,19,-2.65,2.69,3.78,315.39
2009111112,20,-2.25,2.36,3.27,316.37
2009111112,21,-2.07,2.08,2.93,315.03
2009111112,22,-2.26,1.93,2.97,310.44
2009111112,23,-2.63,1.9,3.24,305.77
2009111112,24,-2.93,1.93,3.51,303.48
2009111112,25,-2.94,2,3.55,304.22
2009111112,26,-2.73,2.08,3.43,307.32
2009111112,27,-2.42,2.18,3.26,312.05
2009111112,28,-2.1,2.29,3.11,317.37
2009111112,29,-1.76,2.29,2.89,322.47
2009111112,30,-1.35,2.09,2.49,327.17
2009111112,31,-0.88,1.64,1.86,331.92
2009111112,32,-0.53,1.14,1.26,335.15
2009111112,33,-0.56,0.88,1.04,327.6
2009111112,34,-1.11,1.05,1.53,313.53
2009111112,35,-1.91,1.53,2.45,308.67
2009111112,36,-2.6,2.1,3.34,308.95
2009111112,37,-2.91,2.6,3.9,311.8
2009111112,38,-2.97,3.02,4.24,315.44
2009111112,39,-3.02,3.38,4.54,318.21
2009111112,40,-3.23,3.71,4.92,319
2009111112,41,-3.48,3.98,5.28,318.86
2009111112,42,-3.6,4.15,5.5,319.08
2009111112,43,-3.48,4.22,5.47,320.45
2009111112,44,-3.24,4.23,5.33,322.58
2009111112,45,-3.04,4.28,5.25,324.62
2009111112,46,-3.01,4.42,5.35,325.74
2009111112,47,-3.08,4.63,5.56,326.31
2009111112,48,-3.14,4.85,5.77,327.09
2009111200,1,-3.22,-0.41,3.24,262.73
2009111200,2,-3.52,0.42,3.55,276.76
2009111200,3,-3.64,0.91,3.75,284.01
2009111200,4,-3.61,1.17,3.8,287.92
2009111200,5,-3.5,1.38,3.76,291.52
2009111200,6,-3.35,1.74,3.77,297.39
2009111200,7,-3.21,2.35,3.97,306.17
2009111200,8,-3.08,2.97,4.28,313.96
2009111200,9,-2.95,3.27,4.41,317.94
2009111200,10,-2.83,3.04,4.15,317.01
2009111200,11,-2.72,2.43,3.65,311.84
2009111200,12,-2.63,1.74,3.15,303.55
2009111200,13,-2.56,1.21,2.83,295.26
2009111200,14,-2.46,0.93,2.63,290.7
2009111200,15,-2.27,0.98,2.47,293.3
2009111200,16,-1.96,1.35,2.38,304.65
2009111200,17,-1.56,1.77,2.36,318.77
2009111200,18,-1.11,1.89,2.19,329.48
2009111200,19,-0.71,1.48,1.64,334.47
2009111200,20,-0.49,0.89,1.02,331.44
2009111200,21,-0.61,0.6,0.86,314.2
2009111200,22,-1.18,0.93,1.51,308.19
2009111200,23,-2,1.7,2.62,310.33
2009111200,24,-2.78,2.55,3.78,312.55
2009111200,25,-3.32,3.23,4.63,314.2
2009111200,26,-3.59,3.66,5.13,315.56
2009111200,27,-3.62,3.85,5.29,316.74
2009111200,28,-3.48,3.83,5.17,317.78
2009111200,29,-3.27,3.74,4.97,318.78
2009111200,30,-3.16,3.74,4.9,319.74
2009111200,31,-3.23,3.93,5.09,320.57
2009111200,32,-3.35,4.2,5.38,321.45
2009111200,33,-3.32,4.36,5.48,322.75
2009111200,34,-3.01,4.28,5.23,324.88
2009111200,35,-2.61,4.1,4.86,327.51
2009111200,36,-2.37,4.02,4.67,329.47
2009111200,37,-2.46,4.19,4.86,329.61
2009111200,38,-2.68,4.53,5.26,329.38
2009111200,39,-2.76,4.89,5.62,330.55
2009111200,40,-2.51,5.16,5.74,334.11
2009111200,41,-2.01,5.25,5.62,339.03
2009111200,42,-1.45,5.06,5.26,344.02
2009111200,43,-0.98,4.58,4.69,347.88
2009111200,44,-0.75,4.06,4.13,349.47
2009111200,45,-0.89,3.79,3.9,346.82
2009111200,46,-1.45,4.01,4.26,340.16
2009111200,47,-2.22,4.56,5.07,334.07
2009111200,48,-2.92,5.2,5.96,330.72
2009111212,1,-3.35,0.65,3.41,281.02
2009111212,2,-3.26,0.62,3.32,280.7
2009111212,3,-2.92,0.8,3.02,285.28
2009111212,4,-2.4,1.1,2.65,294.68
2009111212,5,-1.81,1.4,2.29,307.74
2009111212,6,-1.21,1.53,1.95,321.6
2009111212,7,-0.71,1.4,1.57,333.2
2009111212,8,-0.45,1.19,1.27,339.27
2009111212,9,-0.6,1.12,1.27,331.75
2009111212,10,-1.24,1.36,1.84,317.56
2009111212,11,-2.13,1.84,2.81,310.91
2009111212,12,-2.92,2.44,3.81,309.88
2009111212,13,-3.38,3.04,4.54,311.97
2009111212,14,-3.54,3.55,5.02,315.06
2009111212,15,-3.55,3.91,5.28,317.78
2009111212,16,-3.49,4.06,5.35,319.35
2009111212,17,-3.38,4.06,5.28,320.23
2009111212,18,-3.19,3.96,5.08,321.08
2009111212,19,-2.95,3.83,4.83,322.39
2009111212,20,-2.75,3.74,4.64,323.68
2009111212,21,-2.73,3.77,4.66,324.04
2009111212,22,-2.97,3.95,4.94,323.02
2009111212,23,-3.29,4.18,5.32,321.85
2009111212,24,-3.44,4.35,5.54,321.7
2009111212,25,-3.25,4.36,5.44,323.28
2009111212,26,-2.87,4.3,5.18,326.26
2009111212,27,-2.51,4.31,4.99,329.78
2009111212,28,-2.31,4.46,5.02,332.63
2009111212,29,-2.15,4.61,5.09,334.99
2009111212,30,-1.86,4.58,4.94,337.93
2009111212,31,-1.33,4.24,4.44,342.55
2009111212,32,-0.86,3.78,3.88,347.24
2009111212,33,-0.8,3.48,3.57,347.02
2009111212,34,-1.39,3.52,3.78,338.39
2009111212,35,-2.29,3.83,4.46,329.12
2009111212,36,-3,4.26,5.21,324.83
2009111212,37,-3.18,4.69,5.66,325.88
2009111212,38,-2.99,5.06,5.88,329.46
2009111212,39,-2.74,5.36,6.02,332.93
2009111212,40,-2.67,5.57,6.18,334.43
2009111212,41,-2.68,5.71,6.3,334.88
2009111212,42,-2.6,5.79,6.35,335.8
2009111212,43,-2.33,5.84,6.28,338.27
2009111212,44,-1.94,5.84,6.15,341.63
2009111212,45,-1.58,5.79,6.01,344.7
2009111212,46,-1.37,5.7,5.86,346.47
2009111212,47,-1.28,5.65,5.79,347.19
2009111212,48,-1.27,5.73,5.87,347.51
2009111300,1,-3.09,2.47,3.96,308.56
2009111300,2,-3.39,2.86,4.44,310.22
2009111300,3,-3.56,3.19,4.78,311.87
2009111300,4,-3.64,3.46,5.02,313.54
2009111300,5,-3.64,3.68,5.18,315.29
2009111300,6,-3.59,3.87,5.27,317.14
2009111300,7,-3.5,4.02,5.33,319.02
2009111300,8,-3.41,4.13,5.36,320.52
2009111300,9,-3.36,4.16,5.35,321.1
2009111300,10,-3.38,4.1,5.32,320.49
2009111300,11,-3.44,4.01,5.29,319.42
2009111300,12,-3.48,3.99,5.29,318.93
2009111300,13,-3.44,4.09,5.34,319.88
2009111300,14,-3.3,4.28,5.4,322.33
2009111300,15,-3,4.5,5.41,326.27
2009111300,16,-2.53,4.69,5.33,331.62
2009111300,17,-1.98,4.77,5.16,337.49
2009111300,18,-1.45,4.66,4.88,342.77
2009111300,19,-1.05,4.32,4.45,346.37
2009111300,20,-0.9,3.91,4.02,346.99
2009111300,21,-1.13,3.63,3.8,342.73
2009111300,22,-1.77,3.62,4.03,333.98
2009111300,23,-2.6,3.88,4.67,326.13
2009111300,24,-3.33,4.31,5.45,322.32
2009111300,25,-3.72,4.85,6.11,322.49
2009111300,26,-3.8,5.36,6.57,324.69
2009111300,27,-3.65,5.72,6.79,327.5
2009111300,28,-3.35,5.85,6.74,330.2
2009111300,29,-2.98,5.83,6.55,332.94
2009111300,30,-2.6,5.82,6.38,335.9
2009111300,31,-2.28,5.92,6.35,338.92
2009111300,32,-2.05,6.1,6.44,341.45
2009111300,33,-1.93,6.3,6.59,343
2009111300,34,-1.93,6.46,6.74,343.41
2009111300,35,-1.98,6.59,6.88,343.29
2009111300,36,-2,6.69,6.98,343.36
2009111300,37,-1.92,6.78,7.05,344.16
2009111300,38,-1.76,6.88,7.1,345.65
2009111300,39,-1.54,7.01,7.18,347.64
2009111300,40,-1.28,7.17,7.28,349.91
2009111300,41,-1,7.27,7.34,352.18
2009111300,42,-0.72,7.21,7.25,354.26
2009111300,43,-0.47,6.92,6.94,356.1
2009111300,44,-0.27,6.54,6.54,357.67
2009111300,45,-0.13,6.22,6.22,358.77
2009111300,46,-0.09,6.1,6.1,359.19
2009111300,47,-0.07,6.11,6.11,359.3
2009111300,48,-0.04,6.16,6.16,359.67
2009111312,1,-3.55,4.18,5.48,319.68
2009111312,2,-3.35,4.31,5.46,322.19
2009111312,3,-2.81,4.41,5.23,327.45
2009111312,4,-2.09,4.46,4.93,334.85
2009111312,5,-1.37,4.46,4.67,342.95
2009111312,6,-0.82,4.39,4.47,349.38
2009111312,7,-0.61,4.26,4.3,351.87
2009111312,8,-0.72,4.11,4.17,350.1
2009111312,9,-1.11,4.03,4.18,344.62
2009111312,10,-1.71,4.06,4.4,337.17
2009111312,11,-2.35,4.22,4.83,330.85
2009111312,12,-2.84,4.5,5.32,327.69
2009111312,13,-3.04,4.87,5.74,328.04
2009111312,14,-3,5.26,6.06,330.28
2009111312,15,-2.84,5.55,6.23,332.91
2009111312,16,-2.64,5.67,6.26,334.99
2009111312,17,-2.46,5.69,6.2,336.59
2009111312,18,-2.32,5.71,6.17,337.89
2009111312,19,-2.24,5.81,6.23,338.96
2009111312,20,-2.17,5.94,6.33,339.96
2009111312,21,-2.07,6.04,6.39,341.08
2009111312,22,-1.91,6.06,6.35,342.46
2009111312,23,-1.76,6.08,6.33,343.88
2009111312,24,-1.68,6.22,6.44,344.9
2009111312,25,-1.72,6.54,6.76,345.3
2009111312,26,-1.75,6.93,7.14,345.84
2009111312,27,-1.62,7.23,7.4,347.38
2009111312,28,-1.23,7.31,7.41,350.48
2009111312,29,-0.74,7.17,7.21,354.14
2009111312,30,-0.37,6.85,6.86,356.88
2009111312,31,-0.3,6.41,6.42,357.3
2009111312,32,-0.43,5.95,5.97,355.84
2009111312,33,-0.61,5.61,5.64,353.77
2009111312,34,-0.71,5.48,5.52,352.57
2009111312,35,-0.72,5.52,5.57,352.61
2009111312,36,-0.62,5.68,5.71,353.73
2009111312,37,-0.45,5.87,5.89,355.64
2009111312,38,-0.24,6.03,6.04,357.76
2009111312,39,-0.04,6.07,6.07,359.6
2009111312,40,0.1,5.94,5.94,0.93
2009111312,41,0.21,5.65,5.65,2.17
2009111312,42,0.36,5.23,5.24,3.93
2009111312,43,0.56,4.72,4.75,6.8
2009111312,44,0.77,4.16,4.23,10.46
2009111312,45,0.9,3.59,3.7,14.03
2009111312,46,0.9,3.03,3.16,16.56
2009111312,47,0.86,2.49,2.63,19.08
2009111312,48,0.88,1.95,2.14,24.43
2009111400,1,-2.96,4.16,5.11,324.54
2009111400,2,-3.17,4.68,5.65,325.93
2009111400,3,-3.15,5.1,5.99,328.32
2009111400,4,-2.96,5.41,6.17,331.35
2009111400,5,-2.65,5.61,6.21,334.73
2009111400,6,-2.28,5.69,6.13,338.19
2009111400,7,-1.9,5.65,5.96,341.46
2009111400,8,-1.57,5.54,5.76,344.19
2009111400,9,-1.37,5.44,5.61,345.87
2009111400,10,-1.35,5.4,5.57,346.02
2009111400,11,-1.47,5.48,5.68,344.95
2009111400,12,-1.71,5.72,5.97,343.35
2009111400,13,-1.99,6.12,6.44,342.02
2009111400,14,-2.16,6.61,6.95,341.92
2009111400,15,-2.05,7.06,7.35,343.8
2009111400,16,-1.56,7.36,7.52,348
2009111400,17,-0.87,7.44,7.49,353.36
2009111400,18,-0.2,7.25,7.26,358.42
2009111400,19,0.24,6.79,6.79,2.04
2009111400,20,0.43,6.23,6.25,3.99
2009111400,21,0.4,5.82,5.84,3.92
2009111400,22,0.18,5.72,5.73,1.81
2009111400,23,-0.07,5.82,5.82,359.32
2009111400,24,-0.17,5.94,5.94,358.34
2009111400,25,-0.01,5.94,5.94,359.93
2009111400,26,0.34,5.8,5.81,3.31
2009111400,27,0.71,5.57,5.62,7.26
2009111400,28,1.01,5.26,5.35,10.86
2009111400,29,1.28,4.8,4.97,14.89
2009111400,30,1.6,4.13,4.43,21.16
2009111400,31,2.04,3.21,3.8,32.39
2009111400,32,2.55,2.16,3.34,49.76
2009111400,33,3.07,1.12,3.27,69.87
2009111400,34,3.54,0.23,3.54,86.34
2009111400,35,3.94,-0.62,3.99,99
2009111400,36,4.28,-1.57,4.55,110.11
2009111400,37,4.52,-2.67,5.25,120.6
2009111400,38,4.61,-3.76,5.95,129.25
2009111400,39,4.48,-4.61,6.42,135.83
2009111400,40,4.09,-5.03,6.48,140.91
2009111400,41,3.52,-5.12,6.21,145.49
2009111400,42,2.89,-5.03,5.8,150.12
2009111400,43,2.29,-4.89,5.4,154.92
2009111400,44,1.72,-4.72,5.03,160.04
2009111400,45,1.16,-4.54,4.69,165.69
2009111400,46,0.62,-4.35,4.39,171.92
2009111400,47,0.19,-4.21,4.21,177.37
2009111400,48,0.01,-4.17,4.17,179.92
2009111412,1,-1.66,6.38,6.59,345.46
2009111412,2,-1.58,6.5,6.69,346.3
2009111412,3,-1.49,6.6,6.76,347.25
2009111412,4,-1.38,6.64,6.78,348.29
2009111412,5,-1.23,6.59,6.7,349.46
2009111412,6,-1.03,6.39,6.47,350.88
2009111412,7,-0.77,6.01,6.06,352.67
2009111412,8,-0.53,5.62,5.64,354.59
2009111412,9,-0.38,5.38,5.39,356.01
2009111412,10,-0.35,5.43,5.44,356.29
2009111412,11,-0.39,5.65,5.67,356
2009111412,12,-0.41,5.9,5.91,356.04
2009111412,13,-0.32,6.03,6.03,356.99
2009111412,14,-0.12,6.01,6.01,358.86
2009111412,15,0.16,5.86,5.87,1.57
2009111412,16,0.52,5.58,5.6,5.28
2009111412,17,0.98,5.13,5.22,10.79
2009111412,18,1.59,4.49,4.77,19.51
2009111412,19,2.37,3.66,4.36,32.99
2009111412,20,3.22,2.7,4.21,50.07
2009111412,21,4.02,1.72,4.37,66.8
2009111412,22,4.66,0.79,4.73,80.34
2009111412,23,5.19,-0.16,5.19,91.74
2009111412,24,5.66,-1.23,5.79,102.29
2009111412,25,6.1,-2.48,6.59,112.09
2009111412,26,6.39,-3.7,7.39,120.06
2009111412,27,6.37,-4.66,7.89,126.2
2009111412,28,5.93,-5.18,7.87,131.14
2009111412,29,5.25,-5.36,7.5,135.59
2009111412,30,4.57,-5.36,7.04,139.59
2009111412,31,4.06,-5.34,6.71,142.74
2009111412,32,3.66,-5.3,6.44,145.34
2009111412,33,3.24,-5.22,6.15,148.21
2009111412,34,2.7,-5.11,5.78,152.16
2009111412,35,2.15,-4.99,5.43,156.7
2009111412,36,1.73,-4.89,5.19,160.55
2009111412,37,1.54,-4.85,5.08,162.4
2009111412,38,1.52,-4.84,5.08,162.57
2009111412,39,1.58,-4.86,5.11,162.04
2009111412,40,1.61,-4.88,5.14,161.73
2009111412,41,1.56,-4.88,5.12,162.25
2009111412,42,1.37,-4.85,5.04,164.17
2009111412,43,1.01,-4.77,4.87,168
2009111412,44,0.54,-4.66,4.69,173.34
2009111412,45,0.05,-4.54,4.54,179.38
2009111412,46,-0.4,-4.41,4.43,185.12
2009111412,47,-0.76,-4.24,4.3,190.13
2009111412,48,-1.01,-3.94,4.07,194.44
2009111500,1,-0.5,6.15,6.17,355.37
2009111500,2,-0.12,6.1,6.11,358.92
2009111500,3,0.26,5.84,5.84,2.57
2009111500,4,0.64,5.41,5.44,6.72
2009111500,5,1.02,4.91,5.01,11.7
2009111500,6,1.41,4.45,4.67,17.56
2009111500,7,1.82,4.09,4.48,23.96
2009111500,8,2.24,3.68,4.3,31.31
2009111500,9,2.65,3.01,4.01,41.43
2009111500,10,3.06,1.95,3.63,57.58
2009111500,11,3.47,0.62,3.53,79.93
2009111500,12,3.89,-0.79,3.97,101.52
2009111500,13,4.31,-2.12,4.8,116.18
2009111500,14,4.63,-3.27,5.66,125.23
2009111500,15,4.74,-4.18,6.32,131.4
2009111500,16,4.56,-4.82,6.63,136.56
2009111500,17,4.15,-5.29,6.73,141.9
2009111500,18,3.6,-5.75,6.78,147.98
2009111500,19,2.99,-6.28,6.95,154.53
2009111500,20,2.44,-6.76,7.18,160.16
2009111500,21,2.05,-7.03,7.32,163.74
2009111500,22,1.9,-6.97,7.22,164.78
2009111500,23,1.91,-6.7,6.97,164.11
2009111500,24,1.98,-6.39,6.69,162.8
2009111500,25,2.01,-6.16,6.48,161.95
2009111500,26,1.95,-6.02,6.33,162.04
2009111500,27,1.78,-5.95,6.21,163.36
2009111500,28,1.47,-5.91,6.09,166.02
2009111500,29,1.09,-5.82,5.93,169.37
2009111500,30,0.73,-5.62,5.67,172.62
2009111500,31,0.43,-5.25,5.27,175.3
2009111500,32,0.17,-4.84,4.84,178.02
2009111500,33,-0.13,-4.53,4.53,181.64
2009111500,34,-0.5,-4.43,4.46,186.43
2009111500,35,-0.89,-4.43,4.52,191.41
2009111500,36,-1.24,-4.36,4.54,195.89
2009111500,37,-1.48,-4.11,4.37,199.76
2009111500,38,-1.56,-3.76,4.07,202.49
2009111500,39,-1.45,-3.46,3.75,202.77
2009111500,40,-1.15,-3.31,3.51,199.19
2009111500,41,-0.76,-3.35,3.43,192.86
2009111500,42,-0.42,-3.56,3.59,186.7
2009111500,43,-0.23,-3.93,3.94,183.33
2009111500,44,-0.23,-4.32,4.32,183
2009111500,45,-0.42,-4.54,4.56,185.31
2009111500,46,-0.81,-4.48,4.55,190.22
2009111500,47,-1.3,-4.22,4.42,197.11
2009111500,48,-1.8,-3.9,4.29,204.76
2009111512,1,4.53,-1.4,4.74,107.19
2009111512,2,5.08,-2.77,5.78,118.62
2009111512,3,5.24,-3.99,6.58,127.29
2009111512,4,5.08,-5.03,7.15,134.73
2009111512,5,4.66,-5.88,7.51,141.61
2009111512,6,4.04,-6.51,7.66,148.23
2009111512,7,3.27,-6.91,7.64,154.65
2009111512,8,2.54,-7.08,7.52,160.23
2009111512,9,2.04,-7.04,7.33,163.82
2009111512,10,1.89,-6.83,7.09,164.5
2009111512,11,1.97,-6.61,6.89,163.35
2009111512,12,2.09,-6.52,6.85,162.23
2009111512,13,2.08,-6.69,7.01,162.71
2009111512,14,1.93,-6.94,7.21,164.48
2009111512,15,1.64,-7.06,7.24,166.9
2009111512,16,1.25,-6.86,6.97,169.7
2009111512,17,0.82,-6.45,6.5,172.79
2009111512,18,0.44,-5.98,5.99,175.83
2009111512,19,0.17,-5.56,5.57,178.3
2009111512,20,-0.04,-5.21,5.21,180.42
2009111512,21,-0.24,-4.88,4.88,182.85
2009111512,22,-0.5,-4.55,4.58,186.22
2009111512,23,-0.77,-4.24,4.31,190.23
2009111512,24,-1,-3.95,4.07,194.19
2009111512,25,-1.15,-3.68,3.86,197.28
2009111512,26,-1.19,-3.5,3.69,198.73
2009111512,27,-1.1,-3.44,3.62,197.74
2009111512,28,-0.9,-3.55,3.66,194.17
2009111512,29,-0.65,-3.75,3.81,189.83
2009111512,30,-0.47,-3.98,4.01,186.75
2009111512,31,-0.44,-4.16,4.19,186.04
2009111512,32,-0.56,-4.3,4.34,187.42
2009111512,33,-0.81,-4.39,4.47,190.44
2009111512,34,-1.16,-4.44,4.59,194.7
2009111512,35,-1.59,-4.4,4.68,199.86
2009111512,36,-2.04,-4.23,4.69,205.8
2009111512,37,-2.49,-3.89,4.62,212.61
2009111512,38,-2.91,-3.48,4.53,219.97
2009111512,39,-3.3,-3.08,4.52,226.94
2009111512,40,-3.64,-2.79,4.59,232.53
2009111512,41,-3.93,-2.54,4.68,237.06
2009111512,42,-4.13,-2.25,4.7,241.42
2009111512,43,-4.26,-1.87,4.65,246.28
2009111512,44,-4.35,-1.55,4.62,250.45
2009111512,45,-4.49,-1.47,4.72,251.89
2009111512,46,-4.69,-1.73,5,249.77
2009111512,47,-4.96,-2.08,5.37,247.23
2009111512,48,-5.23,-2.17,5.66,247.42
2009111600,1,2.47,-6.9,7.33,160.3
2009111600,2,2.53,-7.17,7.6,160.58
2009111600,3,2.33,-7.13,7.5,161.91
2009111600,4,1.93,-6.86,7.13,164.25
2009111600,5,1.42,-6.51,6.66,167.72
2009111600,6,0.84,-6.21,6.27,172.27
2009111600,7,0.28,-6.06,6.07,177.35
2009111600,8,-0.22,-5.95,5.95,182.11
2009111600,9,-0.6,-5.69,5.72,186.06
2009111600,10,-0.85,-5.18,5.24,189.28
2009111600,11,-0.99,-4.56,4.67,192.28
2009111600,12,-1.12,-4.06,4.21,195.39
2009111600,13,-1.25,-3.82,4.02,198.13
2009111600,14,-1.3,-3.79,4,198.89
2009111600,15,-1.11,-3.82,3.97,196.23
2009111600,16,-0.63,-3.82,3.87,189.37
2009111600,17,-0.08,-3.84,3.84,181.18
2009111600,18,0.25,-3.97,3.98,176.45
2009111600,19,0.14,-4.25,4.25,178.15
2009111600,20,-0.27,-4.54,4.55,183.35
2009111600,21,-0.73,-4.68,4.74,188.91
2009111600,22,-1.09,-4.53,4.66,193.53
2009111600,23,-1.37,-4.19,4.41,198.12
2009111600,24,-1.67,-3.81,4.16,203.64
2009111600,25,-2.04,-3.49,4.04,210.32
2009111600,26,-2.46,-3.17,4.01,217.82
2009111600,27,-2.86,-2.74,3.96,226.23
2009111600,28,-3.21,-2.17,3.87,235.98
2009111600,29,-3.49,-1.6,3.84,245.41
2009111600,30,-3.73,-1.26,3.93,251.38
2009111600,31,-3.92,-1.28,4.12,251.91
2009111600,32,-4.09,-1.53,4.37,249.47
2009111600,33,-4.27,-1.8,4.63,247.15
2009111600,34,-4.48,-1.91,4.87,246.92
2009111600,35,-4.71,-1.82,5.05,248.83
2009111600,36,-4.94,-1.54,5.18,252.64
2009111600,37,-5.15,-1.11,5.27,257.84
2009111600,38,-5.29,-0.72,5.33,262.26
2009111600,39,-5.3,-0.61,5.34,263.41
2009111600,40,-5.15,-0.93,5.24,259.79
2009111600,41,-4.88,-1.41,5.08,253.9
2009111600,42,-4.52,-1.69,4.82,249.51
2009111600,43,-4.14,-1.52,4.41,249.85
2009111600,44,-3.9,-1.1,4.05,254.28
2009111600,45,-3.95,-0.73,4.02,259.6
2009111600,46,-4.39,-0.61,4.43,262.06
2009111600,47,-5,-0.57,5.03,263.44
2009111600,48,-5.49,-0.33,5.5,266.52
2009111612,1,-2.24,-3.4,4.07,213.37
2009111612,2,-1.81,-2.97,3.48,211.44
2009111612,3,-1.2,-3.03,3.26,201.65
2009111612,4,-0.53,-3.43,3.47,188.77
2009111612,5,0.02,-4,4,179.7
2009111612,6,0.25,-4.54,4.54,176.83
2009111612,7,0.04,-4.9,4.9,179.57
